000001,01,食品,6917878362854,102502334,80ml雀巢特浓牛乳（胶囊包装）,0,,9.0000,0,0,12.5000,0,盒,80毫升,80ml雀巢特浓牛乳（胶,见包装,0.17,1.00,1025,顺拓零食,A,9.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6917878363721,102502157,40g雀巢脆脆鲨咸蛋黄海苔味脆蛋卷,0,,6.2000,0,0,9.0000,0,盒,40克,40g雀巢脆脆鲨咸蛋黄,见包装,0.17,1.00,1025,顺拓零食,A,6.2000,,,PP,其它品牌,1,0,0
000001,01,食品,6917878363738,102502217,雀巢脆脆鲨牛乳芒果味脆蛋卷,0,,6.2000,0,0,9.0000,0,盒,40克,雀巢脆脆鲨牛乳芒果味,见包装,0.17,1.00,1025,顺拓零食,A,6.2000,,,PP,其它品牌,1,0,0
000001,01,食品,6917878364605,102502192,350g雀巢N3牛乳麦片原味,0,,25.0000,0,0,33.0000,0,瓶,350克（35克×10袋）,350g雀巢N3牛乳麦片原,见包装,0.17,1.00,1025,顺拓零食,A,25.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920059300057,104000079,热力暖贴（独立片装）,-221.0000,,1.0000,-221.00000000,-188.88888888888,2.0000,-442.00000000,片,01-01,热力暖贴（独立片装）,见包装,0.17,1.00,1040,自己进货,A,0,,,PP,其它品牌,1,0,0
000001,01,食品,6920059300156,104000370,热力嗳自发贴,-8.0000,,1.0000,-8.00000000,-6.83760683760,2.0000,-16.00000000,包,2,热力嗳自发贴,见包装,0.17,1.00,1040,自己进货,A,0,,,PP,其它品牌,1,0,0
000001,01,食品,6920130971879,103200467,雪海梅乡果干草莓干66g,2.0000,,9.5000,19.00000000,16.23931623931,13.5000,27.00000000,袋,66g,雪海梅乡果干草莓干66,见包装,0.17,1.00,1032,益达乐清金裕,A,9.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6920130971886,103200489,雪津梅乡 黄桃干,0,,9.0000,0,0,13.5000,0,袋,66g,雪津梅乡 黄桃干,见包装,0.17,1.00,1032,益达乐清金裕,A,9.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920130971893,103200468,雪海梅式果干芒果干66g,4.0000,,9.5000,38.00000000,32.47863247863,13.5000,54.00000000,袋,66g,雪海梅式果干芒果干66,见包装,0.17,1.00,1032,益达乐清金裕,A,9.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6920433811117,102502315,老李35g五香鸭腿,45.0000,,1.8000,81.00000000,69.23076923076,2.5000,112.50000000,包,35g,老李35g五香鸭腿,见包装,0.17,1.00,1025,顺拓零食,A,1.8000,,,PP,其它品牌,1,0,0
000001,01,食品,6920433819885,103200490,老李五香爪,8.0000,,4.8500,38.80000000,33.16239316239,7.0000,56.00000000,袋,65g,老李五香爪,见包装,0.17,1.00,1032,益达乐清金裕,A,4.7000,,,PP,其它品牌,1,0,0
000001,01,食品,6920433826388,102501872,老李五香蛋,19.0000,,1.4015,26.62850000,22.75940170940,2.0000,38.00000000,个,40g,老李五香蛋,见包装,0.17,1.00,1025,顺拓零食,A,1.4000,,,PP,其它品牌,1,0,0
000001,01,食品,6920433827859,103100589,老李香酥猪蹄,7.0000,,10.0025,70.01750000,59.84401709401,15.0000,105.00000000,包,135g,老李香酥猪蹄,见包装,0.17,1.00,1031,汇城副食品,A,10.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6920459939611,104000193,康师傅喝开水熟水饮用水550ml*12瓶,-163.0000,,9.2300,-1504.49000000,-1285.88888888888,15.0000,-2445.00000000,组,550ml*12瓶,康师傅喝开水熟水饮用,见包装,0.17,1.00,1040,自己进货,A,9.2300,,,PP,其它品牌,1,0,0
000001,01,食品,6920459940310,104000185,康师傅喝开水,974.0000,,0.7688,748.81120000,640.00957264957,2.0000,1948.00000000,,,康师傅喝开水,见包装,0.17,1.00,1040,自己进货,A,0.7051,,,PP,其它品牌,1,0,0
